Term Code ,Term Name ,Subject Code ,Subject Name                     ,Course ID ,Course GUID ,Catalog Number ,Course Title                                                                                                         
     1252 ,F2024     ,CHM          ,Chemistry                        ,   014740 , 1252014740 ,337            ,Organic Chemistry: Bioengineering Emphasis                                                                           
     1252 ,F2024     ,CHM          ,Chemistry                        ,   000998 , 1252000998 ,371            ,Experimental Chemistry                                                                                               
     1252 ,F2024     ,CHM          ,Chemistry                        ,   000998 , 1252000998 ,371            ,Experimental Chemistry                                                                                               
     1252 ,F2024     ,CHM          ,Chemistry                        ,   000998 , 1252000998 ,371            ,Experimental Chemistry                                                                                               
     1252 ,F2024     ,CHM          ,Chemistry                        ,   000998 , 1252000998 ,371            ,Experimental Chemistry                                                                                               
     1252 ,F2024     ,CHM          ,Chemistry                        ,   000998 , 1252000998 ,371            ,Experimental Chemistry                                                                                               
     1252 ,F2024     ,CHM          ,Chemistry                        ,   000998 , 1252000998 ,371            ,Experimental Chemistry                                                                                               
     1252 ,F2024     ,CHM          ,Chemistry                        ,   015771 , 1252015771 ,373            ,Analytical Methods and Experimental Design                                                                           
     1252 ,F2024     ,CHM          ,Chemistry                        ,   015771 , 1252015771 ,373            ,Analytical Methods and Experimental Design                                                                           
     1252 ,F2024     ,CHM          ,Chemistry                        ,   015771 , 1252015771 ,373            ,Analytical Methods and Experimental Design                                                                           
     1252 ,F2024     ,CHM          ,Chemistry                        ,   015771 , 1252015771 ,373            ,Analytical Methods and Experimental Design                                                                           
     1252 ,F2024     ,CHM          ,Chemistry                        ,   000994 , 1252000994 ,411            ,Inorganic Chemistry: Structure and Reactivity                                                                        
     1252 ,F2024     ,CHM          ,Chemistry                        ,   000994 , 1252000994 ,411            ,Inorganic Chemistry: Structure and Reactivity                                                                        
     1252 ,F2024     ,CHM          ,Chemistry                        ,   000994 , 1252000994 ,411            ,Inorganic Chemistry: Structure and Reactivity                                                                        
     1252 ,F2024     ,CHM          ,Chemistry                        ,   011469 , 1252011469 ,500A           ,Responsible Conduct of Research in Chemistry (Half-Term)                                                             
     1252 ,F2024     ,CHM          ,Chemistry                        ,   011470 , 1252011470 ,500B           ,Responsible Conduct of Research in Chemistry (Half-Term)                                                             
     1252 ,F2024     ,CHM          ,Chemistry                        ,   011471 , 1252011471 ,500C           ,Responsible Conduct of Research in Chemistry (Half-Term)                                                             
     1252 ,F2024     ,CHM          ,Chemistry                        ,   001007 , 1252001007 ,501            ,Basic Principles of Quantum Mechanics                                                                                
     1252 ,F2024     ,CHM          ,Chemistry                        ,   001007 , 1252001007 ,501            ,Basic Principles of Quantum Mechanics                                                                                
     1252 ,F2024     ,CHM          ,Chemistry                        ,   001009 , 1252001009 ,503            ,Introduction to Statistical Mechanics                                                                                
     1252 ,F2024     ,CHM          ,Chemistry                        ,   001009 , 1252001009 ,503            ,Introduction to Statistical Mechanics                                                                                
     1252 ,F2024     ,CHM          ,Chemistry                        ,   001027 , 1252001027 ,522            ,Advanced Inorganic Chemistry                                                                                         
     1252 ,F2024     ,CHM          ,Chemistry                        ,   001031 , 1252001031 ,530            ,Synthetic Organic Chemistry                                                                                          
     1252 ,F2024     ,CHM          ,Chemistry                        ,   001031 , 1252001031 ,530            ,Synthetic Organic Chemistry                                                                                          
     1252 ,F2024     ,CHM          ,Chemistry                        ,   001033 , 1252001033 ,532            ,Mechanistic and Physical Organic Chemistry                                                                           
     1252 ,F2024     ,CHM          ,Chemistry                        ,   001033 , 1252001033 ,532            ,Mechanistic and Physical Organic Chemistry                                                                           
     1252 ,F2024     ,CHM          ,Chemistry                        ,   001033 , 1252001033 ,532            ,Mechanistic and Physical Organic Chemistry                                                                           
     1252 ,F2024     ,CHM          ,Chemistry                        ,   001039 , 1252001039 ,538            ,Topics in Biological Chemistry: Chemical Tools to Study Biological Systems                                           
     1252 ,F2024     ,CHM          ,Chemistry                        ,   001039 , 1252001039 ,538            ,Topics in Biological Chemistry: Chemical Tools to Study Biological Systems                                           
     1252 ,F2024     ,GEO          ,Geosciences                      ,   003015 , 1252003015 ,363            ,Environmental Chemistry: Chemistry of the Natural Systems                                                            
     1252 ,F2024     ,MOL          ,Molecular Biology                ,   000880 , 1252000880 ,345            ,Biochemistry                                                                                                         
     1252 ,F2024     ,MOL          ,Molecular Biology                ,   000880 , 1252000880 ,345            ,Biochemistry                                                                                                         
     1252 ,F2024     ,MOL          ,Molecular Biology                ,   000880 , 1252000880 ,345            ,Biochemistry                                                                                                         
     1252 ,F2024     ,MOL          ,Molecular Biology                ,   000880 , 1252000880 ,345            ,Biochemistry                                                                                                         
     1252 ,F2024     ,MOL          ,Molecular Biology                ,   000880 , 1252000880 ,345            ,Biochemistry                                                                                                         
     1252 ,F2024     ,MOL          ,Molecular Biology                ,   000880 , 1252000880 ,345            ,Biochemistry                                                                                                         
     1252 ,F2024     ,MOL          ,Molecular Biology                ,   000880 , 1252000880 ,345            ,Biochemistry                                                                                                         
     1252 ,F2024     ,MOL          ,Molecular Biology                ,   000880 , 1252000880 ,345            ,Biochemistry                                                                                                         
     1252 ,F2024     ,MOL          ,Molecular Biology                ,   000880 , 1252000880 ,345            ,Biochemistry                                                                                                         
     1252 ,F2024     ,MOL          ,Molecular Biology                ,   000880 , 1252000880 ,345            ,Biochemistry                                                                                                         
     1252 ,F2024     ,MOL          ,Molecular Biology                ,   000880 , 1252000880 ,345            ,Biochemistry                                                                                                         
     1252 ,F2024     ,MSE          ,Materials Science and Engr       ,   014837 , 1252014837 ,512            ,Phase Transformations in Materials: Theory and Simulation                                                            
     1252 ,F2024     ,MSE          ,Materials Science and Engr       ,   014837 , 1252014837 ,512            ,Phase Transformations in Materials: Theory and Simulation                                                            
     1252 ,F2024     ,MSE          ,Materials Science and Engr       ,   014837 , 1252014837 ,512            ,Phase Transformations in Materials: Theory and Simulation                                                            
     1252 ,F2024     ,MSE          ,Materials Science and Engr       ,   014837 , 1252014837 ,512            ,Phase Transformations in Materials: Theory and Simulation                                                            
     1252 ,F2024     ,QCB          ,Quantitative Computational Bio   ,   009523 , 1252009523 ,515            ,Method and Logic in Quantitative Biology                                                                             
     1252 ,F2024     ,ECS          ,European Cultural Studies        ,   016330 , 1252016330 ,489            ,Environmental Film Studies: Research Film Studio                                                                     
     1252 ,F2024     ,HIS          ,History                          ,   015911 , 1252015911 ,369            ,European Intellectual History in the Twentieth Century                                                               
     1252 ,F2024     ,HIS          ,History                          ,   015911 , 1252015911 ,369            ,European Intellectual History in the Twentieth Century                                                               
     1252 ,F2024     ,HIS          ,History                          ,   015911 , 1252015911 ,369            ,European Intellectual History in the Twentieth Century                                                               
     1252 ,F2024     ,POL          ,Politics                         ,   005291 , 1252005291 ,307            ,The Just Society                                                                                                     
     1252 ,F2024     ,POL          ,Politics                         ,   005291 , 1252005291 ,307            ,The Just Society                                                                                                     
     1252 ,F2024     ,POL          ,Politics                         ,   009357 , 1252009357 ,313            ,Global Justice                                                                                                       
     1252 ,F2024     ,POL          ,Politics                         ,   009357 , 1252009357 ,313            ,Global Justice                                                                                                       
     1252 ,F2024     ,POL          ,Politics                         ,   005367 , 1252005367 ,410            ,Seminar in Political Theory: Political Theory and Social Change                                                      
     1252 ,F2024     ,REL          ,Religion                         ,   005979 , 1252005979 ,261            ,Christian Ethics and Modern Society                                                                                  
     1252 ,F2024     ,REL          ,Religion                         ,   005979 , 1252005979 ,261            ,Christian Ethics and Modern Society                                                                                  
     1252 ,F2024     ,REL          ,Religion                         ,   015215 , 1252015215 ,264            ,Religion and Reason                                                                                                  
     1252 ,F2024     ,REL          ,Religion                         ,   015215 , 1252015215 ,264            ,Religion and Reason                                                                                                  
     1252 ,F2024     ,REL          ,Religion                         ,   015215 , 1252015215 ,264            ,Religion and Reason                                                                                                  
     1252 ,F2024     ,ART          ,Art and Archaeology              ,   017271 , 1252017271 ,407            ,Drawing Archaeology                                                                                                  
     1252 ,F2024     ,CLA          ,Classics                         ,   015956 , 1252015956 ,203            ,What is a Classic?                                                                                                   
     1252 ,F2024     ,CLA          ,Classics                         ,   001090 , 1252001090 ,212            ,Classical Mythology                                                                                                  
     1252 ,F2024     ,CLA          ,Classics                         ,   001090 , 1252001090 ,212            ,Classical Mythology                                                                                                  
     1252 ,F2024     ,CLA          ,Classics                         ,   001095 , 1252001095 ,218            ,The Roman Republic                                                                                                   
     1252 ,F2024     ,CLA          ,Classics                         ,   001095 , 1252001095 ,218            ,The Roman Republic                                                                                                   
     1252 ,F2024     ,CLA          ,Classics                         ,   001095 , 1252001095 ,218            ,The Roman Republic                                                                                                   
     1252 ,F2024     ,CLA          ,Classics                         ,   001095 , 1252001095 ,218            ,The Roman Republic                                                                                                   
     1252 ,F2024     ,CLA          ,Classics                         ,   001095 , 1252001095 ,218            ,The Roman Republic                                                                                                   
     1252 ,F2024     ,CLA          ,Classics                         ,   001095 , 1252001095 ,218            ,The Roman Republic                                                                                                   
     1252 ,F2024     ,CLA          ,Classics                         ,   001095 , 1252001095 ,218            ,The Roman Republic                                                                                                   
     1252 ,F2024     ,CLA          ,Classics                         ,   001095 , 1252001095 ,218            ,The Roman Republic                                                                                                   
     1252 ,F2024     ,CLA          ,Classics                         ,   001095 , 1252001095 ,218            ,The Roman Republic                                                                                                   
     1252 ,F2024     ,CLA          ,Classics                         ,   001095 , 1252001095 ,218            ,The Roman Republic                                                                                                   
     1252 ,F2024     ,CLA          ,Classics                         ,   001095 , 1252001095 ,218            ,The Roman Republic                                                                                                   
     1252 ,F2024     ,CLA          ,Classics                         ,   001095 , 1252001095 ,218            ,The Roman Republic                                                                                                   
     1252 ,F2024     ,CLA          ,Classics                         ,   017306 , 1252017306 ,234            ,Magic and Witchcraft in the Ancient World                                                                            
     1252 ,F2024     ,CLA          ,Classics                         ,   017306 , 1252017306 ,234            ,Magic and Witchcraft in the Ancient World                                                                            
     1252 ,F2024     ,CLA          ,Classics                         ,   017274 , 1252017274 ,314            ,On the Road with Paul of Tarsus: Travel in the Roman Mediterranean                                                   
     1252 ,F2024     ,CLA          ,Classics                         ,   017274 , 1252017274 ,314            ,On the Road with Paul of Tarsus: Travel in the Roman Mediterranean                                                   
     1252 ,F2024     ,CLA          ,Classics                         ,   001104 , 1252001104 ,326            ,Topics in Ancient History: Athenian Democracy and Its Critics                                                        
     1252 ,F2024     ,CLA          ,Classics                         ,   012057 , 1252012057 ,340            ,Junior Seminar: Introduction to Classics                                                                             
     1252 ,F2024     ,CLA          ,Classics                         ,   001114 , 1252001114 ,502            ,Survey of Selected Greek Literature: Survey of Greek Literature                                                      
     1252 ,F2024     ,CLA          ,Classics                         ,   001142 , 1252001142 ,542            ,Problems in Latin Literature: Latin Epistolography                                                                   
     1252 ,F2024     ,CLA          ,Classics                         ,   001146 , 1252001146 ,547            ,Problems in Ancient History: The Senses in the Ancient Mediterranean                                                 
     1252 ,F2024     ,CLA          ,Classics                         ,   001146 , 1252001146 ,547            ,Problems in Ancient History: The Senses in the Ancient Mediterranean                                                 
     1252 ,F2024     ,CLA          ,Classics                         ,   001150 , 1252001150 ,562            ,Historical/Comparative Grammar of Greek                                                                              
     1252 ,F2024     ,CLA          ,Classics                         ,   009642 , 1252009642 ,599            ,Dissertation Writers' Seminar                                                                                        
     1252 ,F2024     ,HIS          ,History                          ,   003385 , 1252003385 ,343            ,The Formation of the Christian West                                                                                  
     1252 ,F2024     ,HIS          ,History                          ,   003385 , 1252003385 ,343            ,The Formation of the Christian West                                                                                  
     1252 ,F2024     ,HIS          ,History                          ,   003385 , 1252003385 ,343            ,The Formation of the Christian West                                                                                  
     1252 ,F2024     ,HIS          ,History                          ,   003385 , 1252003385 ,343            ,The Formation of the Christian West                                                                                  
     1252 ,F2024     ,HUM          ,Humanistic Studies               ,   012985 , 1252012985 ,595            ,Interdisciplinary Studies in the Humanities: What was Vitalism? Genealogies of the Living in Modernity               
     1252 ,F2024     ,HUM          ,Humanistic Studies               ,   012985 , 1252012985 ,595            ,Interdisciplinary Studies in the Humanities: What was Vitalism? Genealogies of the Living in Modernity               
     1252 ,F2024     ,POL          ,Politics                         ,   016338 , 1252016338 ,491            ,The Politics of Higher Education: Competing Visions of the University                                                
     1252 ,F2024     ,POL          ,Politics                         ,   016338 , 1252016338 ,491            ,The Politics of Higher Education: Competing Visions of the University                                                
     1252 ,F2024     ,REL          ,Religion                         ,   011608 , 1252011608 ,246            ,The Lost World of  Ancient Judaism                                                                                   
     1252 ,F2024     ,REL          ,Religion                         ,   011608 , 1252011608 ,246            ,The Lost World of  Ancient Judaism                                                                                   
     1252 ,F2024     ,CLG          ,Classical Greek                  ,   003243 , 1252003243 ,101            ,Beginner's Ancient Greek                                                                                             
     1252 ,F2024     ,CLG          ,Classical Greek                  ,   003247 , 1252003247 ,105            ,Socrates                                                                                                             
     1252 ,F2024     ,CLG          ,Classical Greek                  ,   003253 , 1252003253 ,214            ,Greek Prose Authors: Thucydides                                                                                      
     1252 ,F2024     ,CLG          ,Classical Greek                  ,   003257 , 1252003257 ,302            ,Greek Tragedy                                                                                                        
     1252 ,F2024     ,AAS          ,African American Studies         ,   011718 , 1252011718 ,239            ,Introduction to African Literature and Film                                                                          
     1252 ,F2024     ,AAS          ,African American Studies         ,   011718 , 1252011718 ,239            ,Introduction to African Literature and Film                                                                          
     1252 ,F2024     ,CLA          ,Classics                         ,   015956 , 1252015956 ,203            ,What is a Classic?                                                                                                   
     1252 ,F2024     ,COM          ,Comparative Literature           ,   015907 , 1252015907 ,245            ,Classics of Japanese Cinema                                                                                          
     1252 ,F2024     ,COM          ,Comparative Literature           ,   015907 , 1252015907 ,245            ,Classics of Japanese Cinema                                                                                          
     1252 ,F2024     ,COM          ,Comparative Literature           ,   015907 , 1252015907 ,245            ,Classics of Japanese Cinema                                                                                          
     1252 ,F2024     ,COM          ,Comparative Literature           ,   015907 , 1252015907 ,245            ,Classics of Japanese Cinema                                                                                          
     1252 ,F2024     ,COM          ,Comparative Literature           ,   004031 , 1252004031 ,300            ,Junior Seminar: Introduction to Comparative Literature                                                               
     1252 ,F2024     ,COM          ,Comparative Literature           ,   004031 , 1252004031 ,300            ,Junior Seminar: Introduction to Comparative Literature                                                               
     1252 ,F2024     ,COM          ,Comparative Literature           ,   004031 , 1252004031 ,300            ,Junior Seminar: Introduction to Comparative Literature                                                               
     1252 ,F2024     ,COM          ,Comparative Literature           ,   004039 , 1252004039 ,310            ,The Literature of Medieval Europe                                                                                    
     1252 ,F2024     ,COM          ,Comparative Literature           ,   015032 , 1252015032 ,353            ,Contemporary Latin America in Literature and Visual Arts                                                             
     1252 ,F2024     ,COM          ,Comparative Literature           ,   017307 , 1252017307 ,396            ,The Poetics and Politics of Pronouns                                                                                 
     1252 ,F2024     ,COM          ,Comparative Literature           ,   004061 , 1252004061 ,401            ,"Seminar. Types of Ideology and Literary Form: Ethics, the Novel, and Pornography"
     1252 ,F2024     ,COM          ,Comparative Literature           ,   013956 , 1252013956 ,476            ,Crafting Freedom: Women and Liberation in the Americas (1960s to the present)                                        
     1252 ,F2024     ,COM          ,Comparative Literature           ,   011764 , 1252011764 ,513            ,Topics in Literature and Philosophy: Word and Omen                                                                   
     1252 ,F2024     ,COM          ,Comparative Literature           ,   004077 , 1252004077 ,535            ,Contemporary Critical Theories: Marx's Capital: Reading Volume 2                                                     
     1252 ,F2024     ,COM          ,Comparative Literature           ,   011944 , 1252011944 ,536            ,Topics in Critical Theory: Comparative Literature Writing and Dissertation Colloquium                                
     1252 ,F2024     ,CWR          ,Creative Writing                 ,   001208 , 1252001208 ,205            ,Creative Writing (Literary Translation)                                                                              
     1252 ,F2024     ,CWR          ,Creative Writing                 ,   001226 , 1252001226 ,305            ,Advanced Creative Writing (Literary Translation)                                                                     
     1252 ,F2024     ,EAS          ,East Asian Studies               ,   014451 , 1252014451 ,211            ,Manga: Visual Culture in Modern Japan                                                                                
     1252 ,F2024     ,EAS          ,East Asian Studies               ,   014451 , 1252014451 ,211            ,Manga: Visual Culture in Modern Japan                                                                                
     1252 ,F2024     ,EAS          ,East Asian Studies               ,   001278 , 1252001278 ,344            ,Postwar Japanese Narrative: Modern to Postmodern                                                                     
     1252 ,F2024     ,EAS          ,East Asian Studies               ,   015643 , 1252015643 ,372            ,Strange Korean Families                                                                                              
     1252 ,F2024     ,EAS          ,East Asian Studies               ,   017319 , 1252017319 ,419            ,"Feminist Pedagogies in Modern Trans-East Asia: History, Theory and Practice"
     1252 ,F2024     ,EAS          ,East Asian Studies               ,   016529 , 1252016529 ,580            ,"Script Theories: Korea, East Asia, and Beyond"
     1252 ,F2024     ,ECS          ,European Cultural Studies        ,   016664 , 1252016664 ,362            ,Opera: Culture and Politics                                                                                          
     1252 ,F2024     ,ENG          ,English                          ,   002659 , 1252002659 ,306            ,History of Criticism                                                                                                 
     1252 ,F2024     ,ENG          ,English                          ,   016669 , 1252016669 ,388            ,Topics in Critical Theory: Franz Fanon                                                                               
     1252 ,F2024     ,ENG          ,English                          ,   002684 , 1252002684 ,404            ,"Forms of Literature: Short Forms: Fables, Tales, Aphorisms"
     1252 ,F2024     ,ENG          ,English                          ,   002684 , 1252002684 ,404            ,"Forms of Literature: Short Forms: Fables, Tales, Aphorisms"
     1252 ,F2024     ,ENG          ,English                          ,   017282 , 1252017282 ,441            ,"A New Eve: Women, Myth, and Power"
     1252 ,F2024     ,ENG          ,English                          ,   017282 , 1252017282 ,441            ,"A New Eve: Women, Myth, and Power"
     1252 ,F2024     ,ENG          ,English                          ,   002705 , 1252002705 ,532            ,Early 17th Century: Spinoza and Spinozism                                                                            
     1252 ,F2024     ,ENG          ,English                          ,   002734 , 1252002734 ,573            ,Problems in Literary Study: Postcolonial Heterotopias                                                                
     1252 ,F2024     ,FRE          ,French                           ,   010824 , 1252010824 ,217            ,Revisiting Paris                                                                                                     
     1252 ,F2024     ,FRE          ,French                           ,   017285 , 1252017285 ,317            ,Books into Film: The Art of Adaptation                                                                               
     1252 ,F2024     ,FRE          ,French                           ,   017285 , 1252017285 ,317            ,Books into Film: The Art of Adaptation                                                                               
     1252 ,F2024     ,GER          ,German                           ,   003159 , 1252003159 ,307            ,Topics in German Culture and Society: Civic Storytelling: Political Novellas                                         
     1252 ,F2024     ,HIN          ,Hindi                            ,   014727 , 1252014727 ,303            ,Topics in Hindi/Urdu: Literature and Cinema                                                                          
     1252 ,F2024     ,HIS          ,History                          ,   015416 , 1252015416 ,410            ,"Revolution, Violence, and Gender in Modern Arabic Literature"
     1252 ,F2024     ,HUM          ,Humanistic Studies               ,   010507 , 1252010507 ,233            ,East Asian Humanities I: The Classical Foundations                                                                   
     1252 ,F2024     ,HUM          ,Humanistic Studies               ,   010507 , 1252010507 ,233            ,East Asian Humanities I: The Classical Foundations                                                                   
     1252 ,F2024     ,HUM          ,Humanistic Studies               ,   017317 , 1252017317 ,316            ,Women in European Cinema: Gender and the Politics of Culture                                                         
     1252 ,F2024     ,HUM          ,Humanistic Studies               ,   017317 , 1252017317 ,316            ,Women in European Cinema: Gender and the Politics of Culture                                                         
     1252 ,F2024     ,HUM          ,Humanistic Studies               ,   012282 , 1252012282 ,470            ,"Interdisciplinary Studies in the Humanities: Literature, History and Their Entanglements in the Western Tradition"
     1252 ,F2024     ,HUM          ,Humanistic Studies               ,   012282 , 1252012282 ,470            ,"Interdisciplinary Studies in the Humanities: Literature, History and Their Entanglements in the Western Tradition"
     1252 ,F2024     ,ITA          ,Italian                          ,   003916 , 1252003916 ,401            ,"Seminar in Italian Literature and Culture: Modern Italian Theater: Performance, Spectacle, and the Social Scene"
     1252 ,F2024     ,PHI          ,Philosophy                       ,   004927 , 1252004927 ,326            ,Philosophy of Art                                                                                                    
     1252 ,F2024     ,PHI          ,Philosophy                       ,   004927 , 1252004927 ,326            ,Philosophy of Art                                                                                                    
     1252 ,F2024     ,SLA          ,Slavic Languages and Lit         ,   013442 , 1252013442 ,515            ,Language & Subjectivity:  Theories of Formation                                                                      
     1252 ,F2024     ,SLA          ,Slavic Languages and Lit         ,   006333 , 1252006333 ,531            ,Topics in Russian Literature or Literary Theory: Haunted House: Russian Literature In the Age of Realism             
     1252 ,F2024     ,TRA          ,Philosophy   ,   010456 , 1252010456 ,200            ,Thinking Translation: Language Transfer and Cultural Communication                                                   
     1252 ,F2024     ,TRA          ,Philosophy Com    ,   010456 , 1252010456 ,200            ,Thinking Translation: Language Transfer and Cultural Communication                                                   
     1252 ,F2024     ,TRA          ,Philosophy Com    ,   010456 , 1252010456 ,200            ,Thinking Translation: Language Transfer and Cultural Communication                                                   
     1252 ,F2024     ,TRA          ,Philosophy Com    ,   010456 , 1252010456 ,200            ,Thinking Translation: Language Transfer and Cultural Communication                                                   
     1252 ,F2024     ,TRA          ,Philosophy Com    ,   011306 , 1252011306 ,304            ,Translating East Asia                                                                                                
     1252 ,F2024     ,TRA          ,Philosophy Com    ,   010761 , 1252010761 ,400            ,"Translation, Migration, Culture"
     1252 ,F2024     ,COS          ,Computer Science                 ,   002046 , 1252002046 ,109            ,Computers in Our World                                                                                               
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
     1252 ,F2024     ,COS          ,Computer Science                 ,   002051 , 1252002051 ,126            ,Computer Science: An Interdisciplinary Approach                                                                      
